0	0	-31.71	3.93	-48.02
0	1	-34.39	0.16	-45.08
0	2	-25.4	4.69	-49.8
0	3	-30.76	0.7	-46.38
0	4	-35.18	5.27	-42.77
0	5	-29.15	13.73	-45.11
0	6	-34.68	7.04	-42.7
0	7	-33.13	8.11	-44.88
0	8	-37.37	-2.93	-39.76
0	9	-35.59	5.45	-39.14
0	10	-32.05	7.03	-41.8
0	11	-33.53	13.93	-39.27
0	12	-40.06	8.83	-34.95
0	13	-38.23	7.29	-39.45
0	14	-37.92	2.14	-39.38
0	15	-29.96	14.44	-44.69
0	16	-36.02	16.07	-36.79
0	17	-36.76	14.77	-37.05
0	18	-40.96	15.78	-33.37
0	19	-44.31	12.25	-32.81
0	20	-46.46	5.62	-29.65
0	21	-47.36	6.83	-26.36
0	22	-46.22	9.9	-26.79
0	23	-47.61	8.96	-24.78
0	24	-48.51	6.42	-22.95
0	25	-47.91	5.03	-24.01
0	26	-46.41	2.09	-23.62
0	27	-40.11	5.36	-31.58
0	28	-40.57	9.83	-27.12
0	29	-42.31	5.36	-23.48
0	30	-43.45	4.68	-19.4
0	31	-39.92	6.05	-20.41
0	32	-40.96	2.96	-16.34
0	33	-38.18	4.12	-17.59
0	34	-37.39	7.3	-19.28
0	35	-36.73	9.79	-17.61
0	36	-35.37	8.02	-21.23
0	37	-34.89	8.71	-21.09
0	38	-29.94	8.8	-28.68
0	39	-33.02	8.16	-25.18
0	40	-33.13	14.77	-21.47
0	41	-31.09	10.51	-27.0
0	42	-33.05	13.37	-25.49
0	43	-33.66	7.66	-27.65
0	44	-35.2	3.1	-25.91
0	45	-33.39	6.54	-27.23
0	46	-32.78	6.13	-27.33
0	47	-33.8	6.92	-25.89
0	48	-34.83	2.47	-22.66
0	49	-32.87	1.69	-23.91
0	50	-29.93	-0.19	-27.53
0	51	-27.77	2.64	-28.12
0	52	-27.61	8.94	-25.41
0	53	-29.66	3.29	-23.92
0	54	-30.89	4.14	-19.59
0	55	-28.73	2.83	-21.24
0	56	-29.34	-0.24	-20.03
0	57	-29.1	-0.04	-19.42
0	58	-29.04	0.92	-18.07
0	59	-29.75	4.45	-16.52
0	60	-28.22	3.4	-16.96
0	61	-27.06	1.89	-17.74
0	62	-25.66	-0.8	-20.13
0	63	-26.32	-1.56	-18.11
0	64	-25.31	3.1	-18.67
0	65	-22.17	-0.27	-21.84
0	66	-23.33	2.11	-19.12
1	0	-33.32	3.86	-43.57
1	1	-35.04	0.74	-41.77
1	2	-27.3	3.97	-46.2
1	3	-31.51	1.79	-43.5
1	4	-35.99	4.68	-39.75
1	5	-30.38	12.99	-42.1
1	6	-35.53	6.75	-39.57
1	7	-34.4	7.74	-41.39
1	8	-37.96	-1.82	-37.04
1	9	-36.6	4.87	-36.26
1	10	-33.42	6.7	-38.27
1	11	-35.06	12.55	-36.05
1	12	-40.51	8.21	-32.17
1	13	-39.06	6.8	-36.17
1	14	-38.86	2.26	-36.45
1	15	-31.75	13.32	-41.52
1	16	-37.19	15.36	-34.28
1	17	-38.34	13.59	-33.63
1	18	-42.03	14.39	-30.22
1	19	-44.76	11.5	-30.06
1	20	-46.48	5.82	-27.53
1	21	-47.45	6.79	-24.13
1	22	-46.55	9.69	-24.76
1	23	-47.65	9.27	-22.61
1	24	-48.64	6.76	-20.57
1	25	-48.0	5.68	-22.36
1	26	-46.16	2.88	-23.06
1	27	-41.05	6.01	-29.09
1	28	-41.26	10.68	-24.77
1	29	-42.82	6.37	-21.98
1	30	-43.78	6.33	-17.97
1	31	-40.65	7.19	-19.21
1	32	-41.58	4.54	-15.52
1	33	-39.01	5.51	-16.55
1	34	-38.03	8.32	-18.77
1	35	-37.22	10.7	-17.07
1	36	-36.16	8.8	-20.29
1	37	-35.57	9.65	-20.58
1	38	-31.55	8.99	-27.52
1	39	-32.9	9.52	-25.4
1	40	-33.23	15.09	-21.92
1	41	-31.78	11.48	-25.92
1	42	-33.53	13.14	-25.05
1	43	-34.08	8.33	-26.87
1	44	-35.53	3.98	-25.2
1	45	-33.73	7.05	-26.52
1	46	-32.9	6.47	-26.97
1	47	-33.78	7.74	-25.09
1	48	-34.62	3.17	-22.53
1	49	-32.72	2.3	-23.68
1	50	-29.95	0.38	-27.11
1	51	-28.13	2.93	-27.33
1	52	-27.49	9.62	-25.11
1	53	-29.08	4.1	-24.16
1	54	-30.37	4.61	-20.22
1	55	-28.26	3.69	-21.59
1	56	-29.01	0.3	-20.37
1	57	-28.47	0.92	-20.06
1	58	-28.43	1.62	-19.12
1	59	-28.87	5.22	-17.31
1	60	-27.55	4.09	-17.99
1	61	-26.42	2.62	-18.79
1	62	-24.86	-0.22	-21.14
1	63	-24.46	-0.22	-19.89
1	64	-24.09	3.81	-20.15
1	65	-21.74	0.76	-22.74
1	66	-22.62	2.83	-20.29
2	0	-34.93	3.79	-39.12
2	1	-35.69	1.32	-38.45
2	2	-29.2	3.26	-42.61
2	3	-32.25	2.88	-40.63
2	4	-36.8	4.1	-36.73
2	5	-31.61	12.24	-39.08
2	6	-36.37	6.45	-36.45
2	7	-35.66	7.37	-37.9
2	8	-38.54	-0.72	-34.32
2	9	-37.6	4.28	-33.38
2	10	-34.79	6.37	-34.75
2	11	-36.6	11.17	-32.83
2	12	-40.96	7.6	-29.38
2	13	-39.88	6.32	-32.89
2	14	-39.79	2.39	-33.52
2	15	-33.54	12.2	-38.35
2	16	-38.36	14.65	-31.78
2	17	-39.92	12.42	-30.22
2	18	-43.09	13.0	-27.07
2	19	-45.2	10.75	-27.3
2	20	-46.5	6.02	-25.4
2	21	-47.54	6.75	-21.91
2	22	-46.87	9.48	-22.73
2	23	-47.69	9.58	-20.44
2	24	-48.77	7.09	-18.2
2	25	-48.09	6.32	-20.7
2	26	-45.92	3.66	-22.49
2	27	-42.0	6.67	-26.6
2	28	-41.94	11.52	-22.43
2	29	-43.33	7.39	-20.48
2	30	-44.1	7.98	-16.53
2	31	-41.38	8.32	-18.01
2	32	-42.2	6.12	-14.7
2	33	-39.84	6.9	-15.51
2	34	-38.67	9.35	-18.27
2	35	-37.72	11.61	-16.53
2	36	-36.95	9.59	-19.36
2	37	-36.25	10.59	-20.07
2	38	-33.16	9.19	-26.35
2	39	-32.78	10.87	-25.62
2	40	-33.33	15.4	-22.37
2	41	-32.46	12.46	-24.84
2	42	-34.0	12.91	-24.61
2	43	-34.5	9.01	-26.1
2	44	-35.86	4.85	-24.5
2	45	-34.08	7.55	-25.81
2	46	-33.02	6.82	-26.61
2	47	-33.75	8.56	-24.29
2	48	-34.41	3.87	-22.41
2	49	-32.58	2.91	-23.45
2	50	-29.97	0.95	-26.69
2	51	-28.49	3.21	-26.54
2	52	-27.37	10.3	-24.81
2	53	-28.51	4.91	-24.41
2	54	-29.85	5.08	-20.86
2	55	-27.79	4.54	-21.93
2	56	-28.69	0.84	-20.72
2	57	-27.83	1.88	-20.69
2	58	-27.83	2.33	-20.17
2	59	-27.98	5.99	-18.1
2	60	-26.89	4.78	-19.01
2	61	-25.78	3.34	-19.85
2	62	-24.07	0.37	-22.15
2	63	-22.59	1.13	-21.66
2	64	-22.87	4.51	-21.63
2	65	-21.3	1.79	-23.65
2	66	-21.9	3.56	-21.46
3	0	-36.54	3.71	-34.67
3	1	-36.34	1.9	-35.13
3	2	-31.1	2.54	-39.01
3	3	-33.0	3.96	-37.76
3	4	-37.61	3.51	-33.71
3	5	-32.84	11.5	-36.06
3	6	-37.22	6.16	-33.32
3	7	-36.93	7.0	-34.41
3	8	-39.13	0.39	-31.6
3	9	-38.6	3.7	-30.5
3	10	-36.16	6.04	-31.23
3	11	-38.13	9.79	-29.62
3	12	-41.41	6.98	-26.6
3	13	-40.71	5.83	-29.6
3	14	-40.73	2.51	-30.59
3	15	-35.32	11.09	-35.18
3	16	-39.53	13.93	-29.27
3	17	-41.5	11.24	-26.81
3	18	-44.16	11.6	-23.92
3	19	-45.65	10.01	-24.54
3	20	-46.52	6.22	-23.28
3	21	-47.63	6.72	-19.69
3	22	-47.2	9.27	-20.7
3	23	-47.74	9.89	-18.28
3	24	-48.89	7.42	-15.83
3	25	-48.18	6.96	-19.04
3	26	-45.68	4.44	-21.93
3	27	-42.94	7.32	-24.11
3	28	-42.62	12.37	-20.09
3	29	-43.85	8.4	-18.97
3	30	-44.42	9.64	-15.1
3	31	-42.1	9.46	-16.8
3	32	-42.83	7.7	-13.88
3	33	-40.67	8.29	-14.48
3	34	-39.3	10.37	-17.76
3	35	-38.21	12.52	-15.99
3	36	-37.73	10.37	-18.42
3	37	-36.92	11.53	-19.57
3	38	-34.78	9.39	-25.18
3	39	-32.65	12.23	-25.85
3	40	-33.43	15.72	-22.83
3	41	-33.15	13.43	-23.75
3	42	-34.47	12.68	-24.18
3	43	-34.93	9.68	-25.33
3	44	-36.18	5.73	-23.79
3	45	-34.43	8.06	-25.09
3	46	-33.14	7.16	-26.25
3	47	-33.73	9.38	-23.49
3	48	-34.19	4.57	-22.28
3	49	-32.43	3.52	-23.22
3	50	-29.99	1.52	-26.26
3	51	-28.86	3.5	-25.75
3	52	-27.25	10.99	-24.51
3	53	-27.94	5.71	-24.65
3	54	-29.33	5.55	-21.49
3	55	-27.32	5.4	-22.27
3	56	-28.37	1.38	-21.06
3	57	-27.19	2.84	-21.32
3	58	-27.22	3.03	-21.22
3	59	-27.1	6.76	-18.89
3	60	-26.22	5.48	-20.04
3	61	-25.15	4.07	-20.9
3	62	-23.27	0.95	-23.16
3	63	-20.73	2.47	-23.44
3	64	-21.66	5.22	-23.11
3	65	-20.87	2.82	-24.55
3	66	-21.19	4.29	-22.63
4	0	-38.14	3.64	-30.22
4	1	-36.99	2.48	-31.81
4	2	-33.0	1.83	-35.41
4	3	-33.74	5.05	-34.89
4	4	-38.42	2.92	-30.69
4	5	-34.07	10.75	-33.04
4	6	-38.06	5.87	-30.19
4	7	-38.19	6.63	-30.91
4	8	-39.71	1.5	-28.87
4	9	-39.61	3.12	-27.62
4	10	-37.54	5.71	-27.71
4	11	-39.66	8.42	-26.4
4	12	-41.86	6.37	-23.82
4	13	-41.53	5.35	-26.32
4	14	-41.66	2.64	-27.66
4	15	-37.11	9.97	-32.02
4	16	-40.71	13.22	-26.77
4	17	-43.08	10.06	-23.39
4	18	-45.23	10.21	-20.77
4	19	-46.09	9.26	-21.79
4	20	-46.54	6.42	-21.15
4	21	-47.73	6.68	-17.47
4	22	-47.53	9.06	-18.68
4	23	-47.78	10.2	-16.11
4	24	-49.02	7.75	-13.45
4	25	-48.27	7.61	-17.38
4	26	-45.43	5.22	-21.36
4	27	-43.88	7.97	-21.62
4	28	-43.31	13.21	-17.75
4	29	-44.36	9.42	-17.47
4	30	-44.74	11.29	-13.66
4	31	-42.83	10.59	-15.6
4	32	-43.45	9.28	-13.06
4	33	-41.5	9.68	-13.44
4	34	-39.94	11.4	-17.26
4	35	-38.71	13.43	-15.45
4	36	-38.52	11.16	-17.49
4	37	-37.6	12.46	-19.06
4	38	-36.39	9.58	-24.02
4	39	-32.53	13.58	-26.07
4	40	-33.53	16.04	-23.28
4	41	-33.84	14.4	-22.67
4	42	-34.95	12.45	-23.74
4	43	-35.35	10.36	-24.55
4	44	-36.51	6.61	-23.09
4	45	-34.77	8.56	-24.38
4	46	-33.26	7.51	-25.89
4	47	-33.7	10.2	-22.69
4	48	-33.98	5.27	-22.15
4	49	-32.28	4.13	-22.99
4	50	-30.0	2.09	-25.84
4	51	-29.22	3.79	-24.96
4	52	-27.13	11.67	-24.21
4	53	-27.36	6.52	-24.9
4	54	-28.8	6.02	-22.12
4	55	-26.85	6.26	-22.62
4	56	-28.04	1.91	-21.4
4	57	-26.56	3.8	-21.96
4	58	-26.62	3.73	-22.27
4	59	-26.21	7.53	-19.69
4	60	-25.56	6.17	-21.07
4	61	-24.51	4.79	-21.96
4	62	-22.48	1.53	-24.17
4	63	-18.87	3.82	-25.21
4	64	-20.44	5.93	-24.6
4	65	-20.43	3.84	-25.46
4	66	-20.48	5.01	-23.79
5	0	-39.75	3.57	-25.77
5	1	-37.64	3.06	-28.49
5	2	-34.9	1.11	-31.82
5	3	-34.48	6.13	-32.01
5	4	-39.23	2.34	-27.67
5	5	-35.31	10.01	-30.03
5	6	-38.91	5.58	-27.06
5	7	-39.46	6.26	-27.42
5	8	-40.3	2.6	-26.15
5	9	-40.61	2.54	-24.75
5	10	-38.91	5.38	-24.19
5	11	-41.2	7.04	-23.19
5	12	-42.31	5.75	-21.03
5	13	-42.36	4.87	-23.04
5	14	-42.6	2.76	-24.73
5	15	-38.9	8.85	-28.85
5	16	-41.88	12.5	-24.26
5	17	-44.66	8.89	-19.98
5	18	-46.29	8.81	-17.62
5	19	-46.54	8.51	-19.03
5	20	-46.56	6.61	-19.03
5	21	-47.82	6.64	-15.25
5	22	-47.86	8.85	-16.65
5	23	-47.82	10.52	-13.94
5	24	-49.15	8.09	-11.08
5	25	-48.35	8.25	-15.72
5	26	-45.19	6.01	-20.8
5	27	-44.82	8.63	-19.13
5	28	-43.99	14.05	-15.41
5	29	-44.88	10.43	-15.97
5	30	-45.06	12.95	-12.23
5	31	-43.55	11.73	-14.4
5	32	-44.07	10.86	-12.24
5	33	-42.33	11.07	-12.4
5	34	-40.58	12.42	-16.76
5	35	-39.2	14.34	-14.9
5	36	-39.3	11.94	-16.56
5	37	-38.28	13.4	-18.55
5	38	-38.01	9.78	-22.85
5	39	-32.41	14.93	-26.29
5	40	-33.63	16.35	-23.74
5	41	-34.53	15.38	-21.59
5	42	-35.42	12.23	-23.31
5	43	-35.77	11.04	-23.78
5	44	-36.83	7.49	-22.38
5	45	-35.12	9.07	-23.67
5	46	-33.37	7.85	-25.52
5	47	-33.67	11.02	-21.89
5	48	-33.77	5.97	-22.02
5	49	-32.13	4.74	-22.77
5	50	-30.02	2.66	-25.42
5	51	-29.58	4.08	-24.17
5	52	-27.01	12.35	-23.91
5	53	-26.79	7.33	-25.14
5	54	-28.28	6.49	-22.76
5	55	-26.38	7.12	-22.96
5	56	-27.72	2.45	-21.74
5	57	-25.92	4.76	-22.59
5	58	-26.01	4.44	-23.32
5	59	-25.33	8.3	-20.48
5	60	-24.89	6.86	-22.09
5	61	-23.87	5.52	-23.01
5	62	-21.68	2.12	-25.17
5	63	-17.0	5.16	-26.99
5	64	-19.22	6.63	-26.08
5	65	-20.0	4.87	-26.36
5	66	-19.76	5.74	-24.96
6	0	-41.36	3.49	-21.31
6	1	-38.29	3.64	-25.17
6	2	-36.8	0.4	-28.22
6	3	-35.23	7.22	-29.14
6	4	-40.04	1.75	-24.65
6	5	-36.54	9.26	-27.01
6	6	-39.75	5.29	-23.93
6	7	-40.72	5.89	-23.93
6	8	-40.88	3.71	-23.43
6	9	-41.61	1.96	-21.87
6	10	-40.28	5.05	-20.67
6	11	-42.73	5.66	-19.97
6	12	-42.76	5.13	-18.25
6	13	-43.18	4.38	-19.75
6	14	-43.54	2.89	-21.8
6	15	-40.69	7.74	-25.68
6	16	-43.05	11.79	-21.75
6	17	-46.24	7.71	-16.57
6	18	-47.36	7.42	-14.47
6	19	-46.98	7.76	-16.27
6	20	-46.58	6.81	-16.91
6	21	-47.91	6.6	-13.03
6	22	-48.18	8.64	-14.62
6	23	-47.86	10.83	-11.78
6	24	-49.28	8.42	-8.7
6	25	-48.44	8.89	-14.07
6	26	-44.95	6.79	-20.23
6	27	-45.77	9.28	-16.64
6	28	-44.67	14.9	-13.07
6	29	-45.39	11.44	-14.47
6	30	-45.39	14.6	-10.79
6	31	-44.28	12.86	-13.2
6	32	-44.7	12.44	-11.42
6	33	-43.16	12.45	-11.37
6	34	-41.22	13.45	-16.25
6	35	-39.7	15.26	-14.36
6	36	-40.09	12.73	-15.62
6	37	-38.96	14.34	-18.04
6	38	-39.62	9.97	-21.69
6	39	-32.28	16.29	-26.51
6	40	-33.73	16.67	-24.19
6	41	-35.21	16.35	-20.5
6	42	-35.9	12.0	-22.87
6	43	-36.2	11.71	-23.01
6	44	-37.16	8.36	-21.67
6	45	-35.47	9.57	-22.96
6	46	-33.49	8.2	-25.16
6	47	-33.65	11.84	-21.09
6	48	-33.55	6.67	-21.9
6	49	-31.99	5.35	-22.54
6	50	-30.04	3.23	-25.0
6	51	-29.95	4.36	-23.38
6	52	-26.89	13.04	-23.61
6	53	-26.22	8.14	-25.39
6	54	-27.76	6.96	-23.39
6	55	-25.91	7.98	-23.3
6	56	-27.4	2.99	-22.08
6	57	-25.28	5.72	-23.23
6	58	-25.41	5.14	-24.36
6	59	-24.44	9.07	-21.27
6	60	-24.23	7.56	-23.12
6	61	-23.23	6.24	-24.06
6	62	-20.89	2.7	-26.18
6	63	-15.14	6.51	-28.77
6	64	-18.0	7.34	-27.56
6	65	-19.56	5.9	-27.27
6	66	-19.05	6.46	-26.13
7	0	-40.11	2.93	-19.03
7	1	-37.55	3.08	-23.24
7	2	-36.28	0.12	-25.55
7	3	-34.85	6.24	-26.77
7	4	-39.14	1.55	-22.38
7	5	-36.14	8.03	-24.33
7	6	-38.81	5.0	-22.44
7	7	-39.72	5.27	-21.99
7	8	-40.03	3.0	-21.22
7	9	-40.58	1.97	-19.61
7	10	-39.37	4.24	-19.12
7	11	-41.74	4.71	-17.26
7	12	-41.8	4.31	-16.0
7	13	-42.23	3.8	-17.53
7	14	-42.54	2.38	-19.22
7	15	-39.72	6.94	-23.89
7	16	-42.07	10.33	-19.73
7	17	-44.89	6.75	-14.81
7	18	-45.91	6.65	-12.71
7	19	-45.77	6.86	-13.51
7	20	-45.55	6.14	-14.35
7	21	-46.54	6.29	-10.7
7	22	-46.85	8.15	-11.92
7	23	-46.48	9.87	-9.16
7	24	-47.71	8.09	-6.23
7	25	-47.14	8.73	-11.61
7	26	-44.12	7.09	-17.18
7	27	-44.89	9.47	-14.63
7	28	-43.78	14.5	-11.29
7	29	-44.49	11.67	-12.03
7	30	-44.38	14.4	-9.08
7	31	-43.49	13.37	-11.68
7	32	-43.74	12.94	-10.4
7	33	-42.32	13.1	-10.19
7	34	-40.4	13.99	-14.8
7	35	-39.14	15.66	-12.66
7	36	-39.59	13.49	-13.85
7	37	-38.59	14.95	-16.92
7	38	-38.82	10.97	-20.44
7	39	-32.04	16.45	-25.4
7	40	-33.87	16.91	-22.2
7	41	-34.91	16.34	-19.54
7	42	-35.47	12.74	-21.71
7	43	-35.68	12.3	-21.8
7	44	-36.31	9.0	-21.2
7	45	-34.8	9.86	-22.42
7	46	-33.12	8.78	-24.07
7	47	-33.12	12.25	-20.52
7	48	-33.16	7.38	-21.05
7	49	-31.44	6.57	-22.22
7	50	-29.74	4.07	-24.56
7	51	-28.73	5.56	-23.66
7	52	-26.72	12.79	-23.56
7	53	-25.7	8.93	-25.32
7	54	-27.35	7.88	-23.31
7	55	-25.7	8.53	-23.5
7	56	-26.89	4.2	-22.64
7	57	-25.24	6.23	-23.63
7	58	-25.08	5.53	-24.8
7	59	-24.11	9.39	-22.04
7	60	-24.26	8.04	-23.56
7	61	-22.95	6.74	-24.79
7	62	-20.65	3.05	-26.9
7	63	-16.11	6.32	-29.25
7	64	-18.27	7.77	-28.09
7	65	-19.31	6.48	-27.93
7	66	-18.44	7.04	-27.23
8	0	-38.85	2.37	-16.74
8	1	-36.81	2.52	-21.32
8	2	-35.77	-0.16	-22.89
8	3	-34.47	5.27	-24.4
8	4	-38.24	1.34	-20.11
8	5	-35.75	6.8	-21.65
8	6	-37.87	4.71	-20.96
8	7	-38.72	4.64	-20.05
8	8	-39.18	2.29	-19.01
8	9	-39.54	1.99	-17.36
8	10	-38.46	3.42	-17.57
8	11	-40.75	3.77	-14.55
8	12	-40.85	3.49	-13.76
8	13	-41.27	3.22	-15.3
8	14	-41.54	1.88	-16.64
8	15	-38.74	6.15	-22.1
8	16	-41.09	8.87	-17.7
8	17	-43.55	5.79	-13.04
8	18	-44.47	5.87	-10.96
8	19	-44.56	5.96	-10.76
8	20	-44.52	5.46	-11.8
8	21	-45.17	5.98	-8.37
8	22	-45.52	7.66	-9.22
8	23	-45.1	8.91	-6.54
8	24	-46.15	7.77	-3.75
8	25	-45.84	8.57	-9.15
8	26	-43.3	7.39	-14.13
8	27	-44.01	9.66	-12.63
8	28	-42.89	14.1	-9.51
8	29	-43.6	11.9	-9.59
8	30	-43.38	14.2	-7.36
8	31	-42.7	13.87	-10.16
8	32	-42.78	13.43	-9.38
8	33	-41.47	13.75	-9.01
8	34	-39.59	14.53	-13.35
8	35	-38.59	16.06	-10.96
8	36	-39.08	14.24	-12.08
8	37	-38.21	15.57	-15.8
8	38	-38.03	11.97	-19.19
8	39	-31.8	16.61	-24.3
8	40	-34.0	17.16	-20.21
8	41	-34.6	16.33	-18.58
8	42	-35.04	13.49	-20.55
8	43	-35.17	12.9	-20.59
8	44	-35.46	9.64	-20.72
8	45	-34.14	10.15	-21.88
8	46	-32.74	9.36	-22.98
8	47	-32.59	12.66	-19.95
8	48	-32.76	8.09	-20.2
8	49	-30.89	7.78	-21.9
8	50	-29.45	4.91	-24.13
8	51	-27.51	6.76	-23.95
8	52	-26.55	12.54	-23.51
8	53	-25.19	9.71	-25.25
8	54	-26.93	8.8	-23.22
8	55	-25.48	9.08	-23.7
8	56	-26.38	5.42	-23.19
8	57	-25.2	6.74	-24.03
8	58	-24.76	5.93	-25.23
